ago-98;0;0;8,07;13907015686,88;157922803934,67;737614536683,77;1423282961454,56;#N/D;808639693937,20;2,44;6,63;255,69;131,72;3159,91;5159,67;5926,73;95,32;96,75;1435455835147,18;125,09;119,99;5,56;3,51;88314,12;#N/D;38932,48;1,77;#N/D;;;;;;;;;;;;;;;;;;;;
sept-98;0;0;7,86;16240009908,83;159447490492,52;740758742277,71;1419453941815,67;#N/D;809172750050,61;2,37;6,38;256,79;130,49;2860,77;6265,09;7894,91;95,24;97,80;1437977720610,36;125,23;119,69;5,56;3,64;92625,00;#N/D;39923,00;1,68;#N/D;;;;;;;;;;;;;;;;;;;;
oct-98;0;0;7,82;16102281392,09;154486248494,56;746395826671,84;1445479112867,69;#N/D;813244356796,75;2,37;6,38;257,29;131,26;2957,54;6519,57;7982,51;95,24;98,04;1440657928447,92;125,53;119,47;5,09;3,52;96066,00;#N/D;39496,67;1,65;#N/D;;;;;;;;;;;;;;;;;;;;
nov-98;0;0;8,17;15500757711,78;155598612476,05;740761241294,65;1495661842886,72;#N/D;806673477987,34;2,37;6,38;256,69;131,93;3361,60;6403,75;7865,91;95,08;97,80;1443334302862,47;125,51;119,47;4,85;3,63;99634,83;#N/D;39074,89;1,70;#N/D;;;;;;;;;;;;;;;;;;;;
dic-98;0;0;8,06;14098092986,50;171753363974,11;734475695985,33;1446473008705,66;#N/D;809047764468,12;1,91;5,94;256,19;130,22;3314,70;5679,20;7142,67;95,00;98,36;1446159076224,12;125,50;119,56;4,73;3,35;102948,00;#N/D;38644,00;1,67;#N/D;;;;;;;;;;;;;;;;;;;;
ene-99;0;0;7,77;14112156930,67;160513105256,73;754776975281,43;1470038876297,43;#N/D;823966370511,30;1,91;5,94;256,20;128,11;3361,96;5165,87;6505,54;94,61;97,88;1455129352156,10;125,78;119,32;4,63;3,05;101736,00;#N/D;38220,67;1,72;#N/D;;;;;;;;;;;;;;;;;;;;
feb-99;0;0;8,19;14583639248,22;157335706834,89;744426156750,07;1508089913199,32;#N/D;813909277637,45;1,91;5,94;256,29;130,63;3411,22;5438,57;6883,68;92,78;96,11;1458585809638,57;125,95;119,71;4,76;3,06;100538,27;#N/D;37801,97;1,78;#N/D;;;;;;;;;;;;;;;;;;;;
mar-99;0;0;8,30;12857262810,97;161694305610,79;750609005139,23;1526418810450,89;#N/D;821545935109,00;1,57;5,47;257,29;131,23;3475,61;6255,76;7776,66;92,94;96,67;1462544624837,34;126,33;119,73;4,83;2,94;99312,00;#N/D;37374,00;1,82;#N/D;;;;;;;;;;;;;;;;;;;;
abr-99;0;0;8,38;13228206035,29;161590429648,39;757265762930,70;1529204823882,69;#N/D;828941708787,70;1,57;5,47;257,90;129,30;3646,94;5532,38;6960,77;93,50;98,68;1466002159572,89;127,19;120,43;4,77;2,73;98035,67;#N/D;38098,67;1,84;#N/D;;;;;;;;;;;;;;;;;;;;
may-99;0;0;8,58;13938866996,13;162984664524,51;763089858779,36;1561624330894,74;#N/D;836241476522,87;1,57;5,47;258,30;132,53;3638,53;5440,61;6562,04;93,89;99,08;1469962128797,10;127,18;120,47;4,77;2,61;96775,74;#N/D;38837,38;1,88;#N/D;;;;;;;;;;;;;;;;;;;;
jun-99;0;0;8,45;13491282535,81;166626915793,08;773485736901,37;1516180342729,28;#N/D;842215761862,39;1,34;5,27;258,70;131,79;3838,08;5636,41;7424,32;94,21;99,24;1473755376542,44;127,21;120,67;4,78;2,55;95483,00;43625000000,00;39548,00;1,90;82361000000,00;;;;;;;;;;;;;;;;;;;;
jul-99;0;0;8,21;14193163750,43;164226672274,98;763285296860,65;1482106833092,47;#N/D;834579723886,97;1,34;5,27;257,59;130,25;3814,30;4478,30;5895,54;94,21;99,73;1477381864544,00;127,55;120,92;5,03;2,48;97280,00;44031000000,00;40801,00;1,84;83616833333,33;;;;;;;;;;;;;;;;;;;;
ago-99;0;0;8,29;15530594169,20;172469558726,55;775755246171,89;1460773039460,95;#N/D;848323686101,50;1,34;5,27;257,59;126,59;3886,83;5489,93;6356,02;94,76;100,37;1481343584462,12;127,93;120,79;5,08;2,45;99110,82;44440778475,64;42093,70;1,86;84891815503,63;;;;;;;;;;;;;;;;;;;;
sept-99;0;0;8,20;15370120090,99;166311473359,82;782617748880,41;1414903929180,31;#N/D;852567750669,25;1,34;5,23;259,40;135,51;3880,68;6323,32;7891,78;95,00;101,73;1484971188676,69;128,52;120,49;5,26;2,53;100874,00;44854370591,66;43307,00;1,84;86186238490,68;;;;;;;;;;;;;;;;;;;;
oct-99;0;0;8,23;15242593063,40;168372455381,65;812769917496,35;1444209113647,12;#N/D;886608821519,98;1,34;5,23;259,69;136,50;4174,59;6541,52;7852,18;95,24;101,49;1488766707183,79;128,75;120,39;5,22;2,57;98989,00;45271811840,03;42449,33;1,88;87500398726,37;;;;;;;;;;;;;;;;;;;;
nov-99;0;0;8,51;15856854443,02;172739591358,81;794699552293,89;1451861788918,28;#N/D;866042874151,20;1,34;5,23;259,00;135,69;4688,86;6511,82;7949,38;96,03;103,02;1492562796738,18;128,81;120,62;5,45;3,10;97139,22;45693138043,06;41608,65;1,94;88834597162,53;;;;;;;;;;;;;;;;;;;;
dic-99;0;0;8,52;15018885997,10;200969031649,55;799313304800,37;1440972997265,48;#N/D;877930660561,37;1,65;5,53;259,59;131,70;5449,85;6186,57;7385,78;96,74;103,98;1500863028186,28;128,87;120,93;5,36;3,23;95219,00;46061000000,00;40734,00;1,96;89896000000,00;;;;;;;;;;;;;;;;;;;;
ene-00;0;0;8,76;14949348443,21;177581488310,35;808440258614,67;1506749097958,81;#N/D;890993942517,19;1,65;5,53;257,50;133,12;5570,83;5676,00;6625,86;97,14;105,19;1515735726056,37;129,22;121,27;5,45;2,95;99685,33;48356000000,00;43326,00;1,99;92875000000,00;;;;;;;;;;;;;;;;;;;;
feb-00;0;0;8,72;14026445390,02;173122982377,04;812049048024,79;1525629912189,77;#N/D;893407833581,14;1,65;5,53;258,69;#VALOR!;6449,74;6034,93;7397,92;97,38;105,83;1520141131450,13;130,01;121,89;5,73;3,22;104361,16;50765348906,88;46082,94;2,01;95952718975,26;;;;;;;;;;;;;;;;;;;;
mar-00;0;0;8,67;14943140554,32;174181151632,70;805986851483,08;1576748771228,39;#N/D;887245445669,72;2,02;5,76;259,89;#VALOR!;6189,35;6777,58;8445,79;97,14;105,75;1525074615200,76;131,08;122,03;5,87;3,52;108618,00;52946000000,00;48510,00;2,05;98833000000,00;;;;;;;;;;;;;;;;;;;;
abr-00;0;0;8,93;15083892853,68;174803564544,77;825465970477,94;1581584646585,24;#N/D;907261524176,92;2,02;5,76;260,00;#VALOR!;6255,73;5949,00;7231,10;96,90;104,31;1529489910733,44;131,09;122,27;6,06;3,74;108990,33;54675000000,00;47879,00;2,15;100715000000,00;;;;;;;;;;;;;;;;;;;;
may-00;0;0;9,00;15104555873,19;174307275175,28;844014950342,44;1565784342431,82;#N/D;926084267856,22;2,02;5,76;261,29;#VALOR!;6061,72;6538,57;7868,33;97,46;105,83;1534433927853,06;131,23;122,19;6,31;4,02;109363,94;56460462074,57;47256,21;2,09;102632837463,20;;;;;;;;;;;;;;;;;;;;
jun-00;0;0;8,81;14539473409,55;174112189373,33;819167350321,09;1568830354630,70;#N/D;900776682847,24;2,04;5,71;261,19;#VALOR!;5775,07;6125,86;7553,58;97,93;107,36;1539208628563,20;131,96;122,97;6,56;4,25;109735,00;58133000000,00;46617,00;2,05;104479000000,00;;;;;;;;;;;;;;;;;;;;
jul-00;0;0;9,18;13426971105,62;172688461572,41;808898543340,68;1567477226683,39;#N/D;890448547030,68;2,04;5,71;259,99;#VALOR!;5823,21;5129,81;6155,68;97,93;105,67;1543813699816,81;132,21;123,22;6,59;4,25;107023,00;56932666666,67;44693,67;2,11;101706666666,67;;;;;;;;;;;;;;;;;;;;
ago-00;0;0;9,44;13839016588,09;174162676783,27;810953773942,55;1612393354940,50;#N/D;893380213355,27;2,04;5,71;260,19;#VALOR!;5930,34;6137,31;6571,71;#VALOR!;#VALOR!;1548773710303,89;132,29;122,97;6,52;4,44;104378,02;55757117881,03;42849,69;2,19;99007896749,05;;;;;;;;;;;;;;;;;;;;
sept-00;0;0;9,68;14030935766,30;175262966237,13;823210362974,02;1617084490634,60;#N/D;906253376704,78;2,01;5,79;261,99;#VALOR!;5430,23;6133,48;7499,84;#VALOR!;#VALOR!;1553389033725,87;132,96;123,47;6,58;4,79;101599,00;54532000000,00;40847,00;2,23;96162000000,00;;;;;;;;;;;;;;;;;;;;
oct-00;0;0;10,08;14465803609,25;177663774797,88;815774745093,85;1635588996191,75;#N/D;898655279052,67;2,01;5,79;262,60;#VALOR!;5267,53;6187,49;7610,61;#VALOR!;#VALOR!;1558184556789,20;133,19;123,26;6,54;4,91;102563,67;56218666666,67;40621,33;2,32;98041000000,00;;;;;;;;;;;;;;;;;;;;
nov-00;0;0;10,07;14933162921,98;177230848072,23;815574024956,12;1653542037419,53;#N/D;899643706166,88;2,01;5,79;262,69;#VALOR!;4896,04;6439,13;7683,99;#VALOR!;#VALOR!;1562985323379,20;133,24;123,49;6,54;5,12;103537,49;57957501683,01;40396,91;2,25;99956715552,92;;;;;;;;;;;;;;;;;;;;
dic-00;0;0;9,53;14862487184,26;190938839859,37;805816409054,03;1652523437296,51;#N/D;894791190402,78;2,15;5,82;262,49;#VALOR!;4786,16;6093,94;6900,70;#VALOR!;#VALOR!;1567208730046,30;133,23;123,57;6,47;5,14;104493,00;59592000000,00;40170,00;2,10;101799000000,00;;;;;;;;;;;;;;;;;;;;
